bt_date,n_players,field_hit1_rate,field_hit2_rate,field_avg_actual,n_field,top_5_hit1_rate,top_5_hit2_rate,top_5_avg_actual,top_5_lift_hit1,top_5_lift_hit2,top_5_lift_avg,top_10_hit1_rate,top_10_hit2_rate,top_10_avg_actual,top_10_lift_hit1,top_10_lift_hit2,top_10_lift_avg,top_20_hit1_rate,top_20_hit2_rate,top_20_avg_actual,top_20_lift_hit1,top_20_lift_hit2,top_20_lift_avg,v1_top_5_hit1_rate,v1_top_5_hit2_rate,v1_top_5_avg_actual,v1_top_5_lift_hit1,v1_top_5_lift_hit2,v1_top_5_lift_avg,v1_top_10_hit1_rate,v1_top_10_hit2_rate,v1_top_10_avg_actual,v1_top_10_lift_hit1,v1_top_10_lift_hit2,v1_top_10_lift_avg,v1_top_20_hit1_rate,v1_top_20_hit2_rate,v1_top_20_avg_actual,v1_top_20_lift_hit1,v1_top_20_lift_hit2,v1_top_20_lift_avg,std_top_5_hit1_rate,std_top_5_hit2_rate,std_top_5_avg_actual,std_top_5_lift_hit1,std_top_5_lift_hit2,std_top_5_lift_avg,std_top_10_hit1_rate,std_top_10_hit2_rate,std_top_10_avg_actual,std_top_10_lift_hit1,std_top_10_lift_hit2,std_top_10_lift_avg,std_top_20_hit1_rate,std_top_20_hit2_rate,std_top_20_avg_actual,std_top_20_lift_hit1,std_top_20_lift_hit2,std_top_20_lift_avg,bkt_rare_pct_field,bkt_rare_pct_top10,bkt_rare_hit1_rate,bkt_occasional_pct_field,bkt_occasional_pct_top10,bkt_occasional_hit1_rate,bkt_star_pct_field,bkt_star_pct_top10,bkt_star_hit1_rate,calibration_80,mae,spearman_elfies_v2,spearman_elfies_v1,spearman_elfies_standout,bkt_reliable_pct_field,bkt_reliable_pct_top10,bkt_reliable_hit1_rate
2025-12-12,89,0.3034,0.0674,0.3933,89,0.6,0.4,1.2,1.9778,5.9333,3.0514,0.6,0.3,1.0,1.9778,4.45,2.5429,0.4,0.15,0.6,1.3185,2.225,1.5257,0.6,0.2,1.0,1.9778,2.9667,2.5429,0.6,0.3,1.0,1.9778,4.45,2.5429,0.35,0.15,0.55,1.1537,2.225,1.3986,0.2,0.2,0.6,0.6593,2.9667,1.5257,0.1,0.1,0.3,0.3296,1.4833,0.7629,0.3,0.1,0.5,0.9889,1.4833,1.2714,0.517,0.1,0.3043,0.371,0.5,0.2727,0.022,0.1,0.5,0.8202,0.5035,0.1007,0.113,0.0021,0.09,0.3,0.375
2025-12-13,585,0.2632,0.0752,0.3573,585,1.0,0.6,1.8,3.7987,7.9773,5.0383,0.6,0.4,1.1,2.2792,5.3182,3.0789,0.65,0.35,1.05,2.4692,4.6534,2.939,1.0,0.8,2.0,3.7987,10.6364,5.5981,0.7,0.5,1.3,2.6591,6.6477,3.6388,0.6,0.35,1.0,2.2792,4.6534,2.799,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3799,0.0,0.2799,0.1,0.0,0.1,0.3799,0.0,0.2799,0.523,0.0,0.1536,0.255,0.1,0.302,0.068,0.6,0.55,0.8291,0.4849,0.1881,0.1877,0.0217,0.154,0.3,0.4444
2025-12-14,275,0.2691,0.0473,0.3273,275,0.8,0.2,1.0,2.973,4.2308,3.0556,0.5,0.1,0.6,1.8581,2.1154,1.8333,0.5,0.1,0.65,1.8581,2.1154,1.9861,0.6,0.2,0.8,2.2297,4.2308,2.4444,0.6,0.2,0.9,2.2297,4.2308,2.75,0.55,0.1,0.7,2.0439,2.1154,2.1389,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3716,0.0,0.3056,0.05,0.0,0.05,0.1858,0.0,0.1528,0.498,0.0,0.1314,0.327,0.1,0.3333,0.055,0.4,0.5333,0.8982,0.4702,0.2487,0.2326,0.0165,0.12,0.5,0.5455
2025-12-15,224,0.2634,0.0714,0.3438,224,0.4,0.0,0.4,1.5186,0.0,1.1636,0.4,0.1,0.5,1.5186,1.4,1.4545,0.4,0.1,0.55,1.5186,1.4,1.6,0.4,0.0,0.4,1.5186,0.0,1.1636,0.5,0.1,0.6,1.8983,1.4,1.7455,0.4,0.05,0.45,1.5186,0.7,1.3091,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3797,0.0,0.2909,0.15,0.0,0.15,0.5695,0.0,0.4364,0.522,0.0,0.1709,0.272,0.1,0.3115,0.054,0.4,0.4167,0.8125,0.4496,0.2405,0.2209,0.0411,0.152,0.5,0.4412
2025-12-16,454,0.2797,0.0639,0.37,454,1.0,0.6,2.2,3.5748,9.3931,5.9452,0.9,0.3,1.5,3.2173,4.6966,4.0536,0.75,0.2,1.1,2.6811,3.131,2.9726,0.8,0.4,1.8,2.8598,6.2621,4.8643,0.7,0.2,1.2,2.5024,3.131,3.2429,0.65,0.15,0.95,2.3236,2.3483,2.5673,0.2,0.0,0.2,0.715,0.0,0.5405,0.2,0.0,0.2,0.715,0.0,0.5405,0.15,0.0,0.15,0.5362,0.0,0.4054,0.52,0.0,0.1653,0.297,0.2,0.3407,0.059,0.6,0.7407,0.8414,0.4407,0.3298,0.3242,0.1181,0.123,0.2,0.3929
2025-12-17,224,0.1696,0.0223,0.1964,224,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.5,2.3579,4.48,2.5455,0.45,0.05,0.5,2.6526,2.24,2.5455,0.2,0.0,0.2,1.1789,0.0,1.0182,0.4,0.1,0.5,2.3579,4.48,2.5455,0.4,0.05,0.45,2.3579,2.24,2.2909,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.1789,0.0,1.0182,0.1,0.0,0.1,0.5895,0.0,0.5091,0.527,0.0,0.0424,0.29,0.0,0.2615,0.036,0.4,0.125,0.9152,0.3623,0.2123,0.218,0.0131,0.147,0.6,0.4545
2025-12-18,453,0.2296,0.0618,0.3024,453,0.8,0.6,1.4,3.4846,9.7071,4.6292,0.6,0.4,1.0,2.6135,6.4714,3.3066,0.5,0.3,0.85,2.1779,4.8536,2.8106,1.0,0.8,1.8,4.3558,12.9429,5.9518,0.5,0.4,0.9,2.1779,6.4714,2.9759,0.4,0.25,0.65,1.7423,4.0446,2.1493,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.8712,0.0,0.6613,0.15,0.0,0.15,0.6534,0.0,0.496,0.539,0.1,0.082,0.28,0.0,0.2913,0.06,0.7,0.5185,0.8521,0.4357,0.2502,0.2328,0.0321,0.121,0.2,0.6
2025-12-19,226,0.2743,0.0752,0.3584,226,0.8,0.4,1.2,2.9161,5.3176,3.3481,0.8,0.5,1.3,2.9161,6.6471,3.6272,0.65,0.35,1.0,2.3694,4.6529,2.7901,0.8,0.4,1.2,2.9161,5.3176,3.3481,0.8,0.5,1.3,2.9161,6.6471,3.6272,0.7,0.35,1.05,2.5516,4.6529,2.9296,0.2,0.0,0.2,0.729,0.0,0.558,0.2,0.0,0.2,0.729,0.0,0.558,0.2,0.05,0.25,0.729,0.6647,0.6975,0.509,0.0,0.1043,0.288,0.1,0.3692,0.044,0.3,0.6,0.8451,0.4106,0.3527,0.345,0.1626,0.159,0.6,0.5556
2025-12-20,587,0.339,0.0784,0.4293,587,0.4,0.2,0.6,1.1799,2.5522,1.3976,0.4,0.1,0.5,1.1799,1.2761,1.1647,0.35,0.05,0.4,1.0324,0.638,0.9317,0.6,0.2,0.8,1.7698,2.5522,1.8635,0.5,0.1,0.6,1.4749,1.2761,1.3976,0.45,0.05,0.5,1.3274,0.638,1.1647,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.295,0.0,0.2329,0.1,0.0,0.1,0.295,0.0,0.2329,0.542,0.0,0.2296,0.264,0.0,0.4387,0.053,0.7,0.6452,0.7836,0.4662,0.2996,0.2982,0.1914,0.141,0.3,0.4578
2025-12-21,410,0.261,0.0854,0.3683,410,0.8,0.0,0.8,3.0654,0.0,2.1722,0.7,0.1,0.8,2.6822,1.1714,2.1722,0.6,0.15,0.8,2.2991,1.7571,2.1722,0.8,0.2,1.0,3.0654,2.3429,2.7152,0.6,0.1,0.7,2.2991,1.1714,1.9007,0.55,0.2,0.85,2.1075,2.3429,2.3079,0.2,0.0,0.2,0.7664,0.0,0.543,0.1,0.0,0.1,0.3832,0.0,0.2715,0.05,0.0,0.05,0.1916,0.0,0.1358,0.495,0.0,0.1182,0.283,0.0,0.319,0.061,0.6,0.52,0.8463,0.4793,0.2985,0.2801,0.0527,0.161,0.4,0.5
2025-12-22,176,0.2614,0.0511,0.3182,176,0.4,0.4,0.8,1.5304,7.8222,2.5143,0.3,0.2,0.5,1.1478,3.9111,1.5714,0.35,0.15,0.5,1.3391,2.9333,1.5714,0.4,0.2,0.6,1.5304,3.9111,1.8857,0.5,0.3,0.8,1.913,5.8667,2.5143,0.3,0.15,0.45,1.1478,2.9333,1.4143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.1913,0.0,0.1571,0.506,0.0,0.1461,0.347,0.4,0.3607,0.034,0.3,0.6667,0.8466,0.5045,0.1918,0.1898,0.0023,0.114,0.3,0.35
2025-12-23,592,0.2635,0.0726,0.3615,592,0.4,0.4,1.6,1.5179,5.507,4.4262,0.5,0.2,1.1,1.8974,2.7535,3.043,0.6,0.15,0.95,2.2769,2.0651,2.628,0.4,0.2,1.2,1.5179,2.7535,3.3196,0.5,0.3,1.2,1.8974,4.1302,3.3196,0.45,0.25,0.95,1.7077,3.4419,2.628,0.2,0.0,0.2,0.759,0.0,0.5533,0.1,0.0,0.1,0.3795,0.0,0.2766,0.15,0.0,0.15,0.5692,0.0,0.415,0.527,0.0,0.141,0.27,0.2,0.3,0.046,0.4,0.5556,0.8581,0.4677,0.318,0.3101,0.056,0.157,0.4,0.5269
2025-12-27,591,0.2826,0.0846,0.3926,591,0.8,0.0,0.8,2.8311,0.0,2.0379,0.5,0.0,0.5,1.7695,0.0,1.2737,0.45,0.15,0.65,1.5925,1.773,1.6558,0.6,0.0,0.6,2.1234,0.0,1.5284,0.5,0.0,0.5,1.7695,0.0,1.2737,0.5,0.2,0.75,1.7695,2.364,1.9106,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3539,0.0,0.2547,0.2,0.05,0.25,0.7078,0.591,0.6369,0.518,0.0,0.1601,0.283,0.0,0.3593,0.049,0.6,0.7241,0.824,0.4855,0.2711,0.2676,0.0762,0.151,0.4,0.4157
2025-12-28,230,0.2913,0.0783,0.387,230,0.8,0.2,1.0,2.7463,2.5556,2.5843,0.7,0.4,1.2,2.403,5.1111,3.1011,0.6,0.3,0.95,2.0597,3.8333,2.4551,0.6,0.0,0.6,2.0597,0.0,1.5506,0.7,0.4,1.2,2.403,5.1111,3.1011,0.55,0.3,0.9,1.8881,3.8333,2.3258,0.2,0.0,0.2,0.6866,0.0,0.5169,0.1,0.0,0.1,0.3433,0.0,0.2584,0.2,0.0,0.2,0.6866,0.0,0.5169,0.509,0.0,0.188,0.339,0.4,0.3974,0.048,0.3,0.3636,0.8261,0.4828,0.298,0.3009,0.1467,0.104,0.3,0.4167
2025-12-29,494,0.2895,0.0567,0.3623,494,0.4,0.4,1.0,1.3818,7.0571,2.7598,0.5,0.2,0.8,1.7273,3.5286,2.2078,0.4,0.15,0.6,1.3818,2.6464,1.6559,0.4,0.4,1.0,1.3818,7.0571,2.7598,0.3,0.2,0.6,1.0364,3.5286,1.6559,0.35,0.1,0.5,1.2091,1.7643,1.3799,0.2,0.0,0.2,0.6909,0.0,0.552,0.1,0.0,0.1,0.3455,0.0,0.276,0.25,0.05,0.3,0.8636,0.8821,0.8279,0.496,0.0,0.151,0.298,0.0,0.3265,0.043,0.6,0.619,0.836,0.4725,0.277,0.2699,0.0676,0.164,0.4,0.5556
2025-12-30,227,0.2555,0.0881,0.3436,227,0.8,0.2,1.0,3.131,2.27,2.9103,0.8,0.3,1.1,3.131,3.405,3.2013,0.6,0.25,0.85,2.3483,2.8375,2.4737,1.0,0.2,1.2,3.9138,2.27,3.4923,0.8,0.2,1.0,3.131,2.27,2.9103,0.55,0.25,0.8,2.1526,2.8375,2.3282,0.2,0.0,0.2,0.7828,0.0,0.5821,0.1,0.0,0.1,0.3914,0.0,0.291,0.1,0.0,0.1,0.3914,0.0,0.291,0.498,0.0,0.1327,0.348,0.2,0.3291,0.026,0.2,0.8333,0.8546,0.4664,0.2593,0.2597,0.0765,0.128,0.6,0.4138
2025-12-31,449,0.2873,0.069,0.3719,449,0.6,0.4,1.0,2.0884,5.7935,2.6886,0.5,0.4,1.1,1.7403,5.7935,2.9575,0.4,0.35,0.9,1.3922,5.0694,2.4198,0.8,0.6,1.8,2.7845,8.6903,4.8395,0.6,0.5,1.3,2.0884,7.2419,3.4952,0.45,0.35,0.95,1.5663,5.0694,2.5542,0.2,0.0,0.2,0.6961,0.0,0.5377,0.2,0.0,0.2,0.6961,0.0,0.5377,0.15,0.0,0.15,0.5221,0.0,0.4033,0.497,0.0,0.1614,0.278,0.0,0.312,0.062,0.7,0.6429,0.8285,0.4894,0.2194,0.2146,0.0346,0.163,0.3,0.4932
2026-01-01,363,0.3361,0.1129,0.4931,363,1.0,0.6,1.8,2.9754,5.3122,3.6503,0.9,0.5,1.5,2.6779,4.4268,3.0419,0.7,0.35,1.2,2.0828,3.0988,2.4335,1.0,0.6,1.8,2.9754,5.3122,3.6503,0.9,0.6,1.8,2.6779,5.3122,3.6503,0.65,0.3,1.1,1.934,2.6561,2.2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.4463,0.0,0.3042,0.518,0.0,0.1596,0.298,0.1,0.4815,0.039,0.4,0.8571,0.8044,0.5125,0.3369,0.3068,0.0655,0.146,0.5,0.5283
2026-01-02,136,0.3235,0.0882,0.4412,136,0.8,0.2,1.4,2.4727,2.2667,3.1733,0.7,0.4,1.4,2.1636,4.5333,3.1733,0.65,0.3,1.15,2.0091,3.4,2.6067,0.8,0.4,1.6,2.4727,4.5333,3.6267,0.7,0.4,1.4,2.1636,4.5333,3.1733,0.6,0.3,1.1,1.8545,3.4,2.4933,0.6,0.0,0.6,1.8545,0.0,1.36,0.3,0.0,0.3,0.9273,0.0,0.68,0.45,0.0,0.45,1.3909,0.0,1.02,0.471,0.0,0.1406,0.346,0.1,0.3191,0.044,0.5,1.0,0.8309,0.5013,0.3166,0.3041,0.0224,0.14,0.4,0.7368
2026-01-03,274,0.2263,0.0474,0.281,274,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4419,2.1077,1.0675,0.2,0.1,0.35,0.8839,2.1077,1.2455,0.2,0.0,0.2,0.8839,0.0,0.7117,0.1,0.0,0.1,0.4419,0.0,0.3558,0.2,0.05,0.25,0.8839,1.0538,0.8896,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.8839,0.0,0.7117,0.15,0.0,0.15,0.6629,0.0,0.5338,0.518,0.0,0.1268,0.281,0.1,0.2727,0.044,0.2,0.5,0.8285,0.4914,0.1372,0.1186,-0.0333,0.157,0.7,0.3953
2026-01-04,144,0.2986,0.0903,0.4375,144,0.8,0.2,1.0,2.6791,2.2154,2.2857,0.7,0.2,1.0,2.3442,2.2154,2.2857,0.65,0.35,1.2,2.1767,3.8769,2.7429,0.8,0.2,1.0,2.6791,2.2154,2.2857,0.6,0.2,0.9,2.0093,2.2154,2.0571,0.55,0.2,0.95,1.8419,2.2154,2.1714,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.6698,1.1077,0.6857,0.25,0.15,0.4,0.8372,1.6615,0.9143,0.486,0.0,0.1571,0.319,0.2,0.3478,0.042,0.3,0.6667,0.8472,0.4597,0.4655,0.4346,0.2542,0.153,0.5,0.5455
2026-01-05,167,0.1677,0.024,0.1976,167,0.4,0.2,0.6,2.3857,8.35,3.0364,0.2,0.1,0.3,1.1929,4.175,1.5182,0.25,0.05,0.3,1.4911,2.0875,1.5182,0.2,0.0,0.2,1.1929,0.0,1.0121,0.2,0.1,0.3,1.1929,4.175,1.5182,0.2,0.05,0.25,1.1929,2.0875,1.2652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.5964,0.0,0.5061,0.449,0.0,0.08,0.317,0.1,0.2075,0.054,0.6,0.2222,0.8503,0.4394,0.0495,0.0462,-0.0225,0.18,0.3,0.3
2026-01-13,455,0.2374,0.0505,0.3011,455,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.8426,0.0,0.6642,0.3,0.05,0.35,1.2639,0.9891,1.1624,0.4,0.2,0.6,1.6852,3.9565,1.9927,0.2,0.1,0.3,0.8426,1.9783,0.9964,0.35,0.05,0.4,1.4745,0.9891,1.3285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.2106,0.0,0.1661,0.505,0.0,0.1435,0.288,0.3,0.2977,0.046,0.3,0.3333,0.811,0.4621,0.143,0.1244,-0.006,0.16,0.4,0.3973
2026-01-14,181,0.2873,0.1326,0.4475,181,1.0,0.4,1.4,3.4808,3.0167,3.1284,0.9,0.4,1.3,3.1327,3.0167,2.9049,0.65,0.3,1.0,2.2625,2.2625,2.2346,1.0,0.4,1.4,3.4808,3.0167,3.1284,0.9,0.3,1.2,3.1327,2.2625,2.6815,0.7,0.25,1.0,2.4365,1.8854,2.2346,0.2,0.0,0.2,0.6962,0.0,0.4469,0.2,0.0,0.2,0.6962,0.0,0.4469,0.2,0.0,0.2,0.6962,0.0,0.4469,0.486,0.0,0.0909,0.298,0.1,0.3519,0.022,0.2,1.0,0.8232,0.4832,0.3566,0.3371,0.0733,0.193,0.7,0.6
2026-01-15,458,0.2642,0.0699,0.3515,458,0.6,0.0,0.6,2.2711,0.0,1.7068,0.7,0.2,1.4,2.6496,2.8625,3.9826,0.6,0.2,1.2,2.2711,2.8625,3.4137,0.6,0.0,0.6,2.2711,0.0,1.7068,0.7,0.2,1.4,2.6496,2.8625,3.9826,0.6,0.2,1.1,2.2711,2.8625,3.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517,0.0,0.1139,0.273,0.1,0.304,0.046,0.6,0.5714,0.8297,0.4647,0.253,0.2441,-0.0079,0.164,0.3,0.5867
2026-01-16,225,0.2711,0.1022,0.4089,225,0.8,0.0,0.8,2.9508,0.0,1.9565,0.6,0.0,0.6,2.2131,0.0,1.4674,0.6,0.1,0.75,2.2131,0.9783,1.8342,1.0,0.2,1.2,3.6885,1.9565,2.9348,0.7,0.1,0.8,2.582,0.9783,1.9565,0.5,0.1,0.65,1.8443,0.9783,1.5897,0.4,0.0,0.4,1.4754,0.0,0.9783,0.2,0.0,0.2,0.7377,0.0,0.4891,0.15,0.0,0.15,0.5533,0.0,0.3668,0.507,0.0,0.1228,0.289,0.2,0.3077,0.058,0.2,0.8462,0.8133,0.5284,0.0913,0.0702,-0.0963,0.147,0.6,0.4848
2026-01-17,591,0.3198,0.0981,0.4416,591,0.8,0.0,0.8,2.5016,0.0,1.8115,0.9,0.2,1.2,2.8143,2.0379,2.7172,0.85,0.25,1.2,2.6579,2.5474,2.7172,0.8,0.2,1.2,2.5016,2.0379,2.7172,0.7,0.2,1.0,2.1889,2.0379,2.2644,0.75,0.3,1.25,2.3452,3.0569,2.8305,0.2,0.0,0.2,0.6254,0.0,0.4529,0.2,0.0,0.2,0.6254,0.0,0.4529,0.25,0.0,0.25,0.7817,0.0,0.5661,0.514,0.0,0.1678,0.283,0.0,0.3413,0.034,0.4,0.8,0.8173,0.5127,0.3513,0.3361,0.0904,0.169,0.6,0.65
2026-01-18,134,0.291,0.0672,0.3657,134,0.6,0.2,0.8,2.0615,2.9778,2.1878,0.6,0.1,0.7,2.0615,1.4889,1.9143,0.7,0.15,0.9,2.4051,2.2333,2.4612,0.8,0.0,0.8,2.7487,0.0,2.1878,0.8,0.1,0.9,2.7487,1.4889,2.4612,0.6,0.05,0.65,2.0615,0.7444,1.7776,0.2,0.0,0.2,0.6872,0.0,0.5469,0.2,0.0,0.2,0.6872,0.0,0.5469,0.25,0.0,0.25,0.859,0.0,0.6837,0.485,0.0,0.1846,0.299,0.0,0.225,0.082,0.5,0.6364,0.8881,0.432,0.3955,0.3774,0.0925,0.134,0.5,0.6111
2026-01-19,459,0.244,0.0675,0.3181,459,0.6,0.4,1.0,2.4589,5.9226,3.1438,0.7,0.4,1.1,2.8687,5.9226,3.4582,0.6,0.45,1.05,2.4589,6.6629,3.301,0.8,0.4,1.2,3.2786,5.9226,3.7726,0.7,0.5,1.2,2.8687,7.4032,3.7726,0.5,0.35,0.85,2.0491,5.1823,2.6723,0.4,0.0,0.4,1.6393,0.0,1.2575,0.3,0.0,0.3,1.2295,0.0,0.9432,0.2,0.0,0.2,0.8196,0.0,0.6288,0.521,0.0,0.1548,0.272,0.0,0.232,0.037,0.5,0.5882,0.8693,0.4501,0.2718,0.2675,0.0773,0.17,0.5,0.4615
2026-01-20,362,0.2597,0.0829,0.3674,362,0.8,0.6,1.4,3.0809,7.24,3.8105,0.7,0.4,1.1,2.6957,4.8267,2.994,0.6,0.25,0.85,2.3106,3.0167,2.3135,0.8,0.4,1.2,3.0809,4.8267,3.2662,0.8,0.3,1.1,3.0809,3.62,2.994,0.65,0.25,0.9,2.5032,3.0167,2.4496,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3851,0.0,0.2722,0.2,0.05,0.3,0.7702,0.6033,0.8165,0.506,0.0,0.1038,0.276,0.0,0.33,0.058,0.8,0.619,0.8315,0.4714,0.2833,0.2773,0.1277,0.16,0.2,0.5
2026-01-21,272,0.2316,0.0662,0.3088,272,0.4,0.0,0.4,1.727,0.0,1.2952,0.5,0.2,0.8,2.1587,3.0222,2.5905,0.55,0.2,0.8,2.3746,3.0222,2.5905,0.4,0.0,0.4,1.727,0.0,1.2952,0.5,0.1,0.6,2.1587,1.5111,1.9429,0.55,0.15,0.75,2.3746,2.2667,2.4286,0.2,0.0,0.2,0.8635,0.0,0.6476,0.1,0.0,0.1,0.4317,0.0,0.3238,0.1,0.05,0.15,0.4317,0.7556,0.4857,0.511,0.0,0.1079,0.294,0.1,0.3,0.026,0.4,0.5714,0.8493,0.4715,0.2533,0.2438,0.0319,0.169,0.5,0.4348
2026-01-22,363,0.27,0.0468,0.3333,363,0.2,0.2,0.6,0.7408,4.2706,1.8,0.2,0.1,0.4,0.7408,2.1353,1.2,0.35,0.15,0.65,1.2964,3.2029,1.95,0.4,0.2,0.8,1.4816,4.2706,2.4,0.4,0.2,0.8,1.4816,4.2706,2.4,0.35,0.2,0.7,1.2964,4.2706,2.1,0.2,0.0,0.2,0.7408,0.0,0.6,0.2,0.0,0.2,0.7408,0.0,0.6,0.25,0.05,0.3,0.926,1.0676,0.9,0.504,0.0,0.1257,0.253,0.2,0.3587,0.066,0.4,0.4583,0.8375,0.4127,0.3529,0.3399,0.1088,0.176,0.4,0.4844
2026-01-23,364,0.2885,0.0632,0.3654,364,0.6,0.0,0.6,2.08,0.0,1.6421,0.4,0.0,0.4,1.3867,0.0,1.0947,0.6,0.05,0.65,2.08,0.7913,1.7789,0.6,0.0,0.6,2.08,0.0,1.6421,0.5,0.0,0.5,1.7333,0.0,1.3684,0.6,0.05,0.65,2.08,0.7913,1.7789,0.2,0.0,0.2,0.6933,0.0,0.5474,0.2,0.0,0.2,0.6933,0.0,0.5474,0.3,0.0,0.3,1.04,0.0,0.8211,0.522,0.0,0.1474,0.305,0.4,0.4054,0.041,0.4,0.5333,0.8077,0.4424,0.2402,0.2312,0.0681,0.132,0.2,0.5
2026-01-24,407,0.3022,0.1081,0.4595,407,0.8,0.2,1.0,2.6472,1.85,2.1765,0.8,0.3,1.1,2.6472,2.775,2.3941,0.65,0.25,0.9,2.1508,2.3125,1.9588,0.8,0.2,1.0,2.6472,1.85,2.1765,0.7,0.3,1.0,2.3163,2.775,2.1765,0.7,0.35,1.05,2.3163,3.2375,2.2853,0.4,0.0,0.4,1.3236,0.0,0.8706,0.2,0.0,0.2,0.6618,0.0,0.4353,0.2,0.0,0.2,0.6618,0.0,0.4353,0.494,0.0,0.1144,0.285,0.0,0.3621,0.069,0.7,0.8571,0.8428,0.4777,0.4446,0.4377,0.0855,0.152,0.3,0.5484
2026-01-25,275,0.2691,0.0691,0.3527,275,0.4,0.0,0.4,1.4865,0.0,1.134,0.6,0.1,0.7,2.2297,1.4474,1.9845,0.45,0.1,0.55,1.6723,1.4474,1.5593,0.4,0.2,0.6,1.4865,2.8947,1.701,0.5,0.1,0.6,1.8581,1.4474,1.701,0.45,0.05,0.5,1.6723,0.7237,1.4175,0.2,0.0,0.2,0.7432,0.0,0.567,0.1,0.0,0.1,0.3716,0.0,0.2835,0.2,0.1,0.3,0.7432,1.4474,0.8505,0.498,0.0,0.1387,0.295,0.0,0.321,0.033,0.4,0.4444,0.7964,0.5149,0.1652,0.1628,0.0048,0.175,0.6,0.5208
2026-01-26,184,0.2663,0.0652,0.3587,184,0.8,0.6,1.8,3.0041,9.2,5.0182,0.7,0.3,1.2,2.6286,4.6,3.3455,0.6,0.3,1.05,2.2531,4.6,2.9273,0.8,0.6,1.8,3.0041,9.2,5.0182,0.7,0.4,1.3,2.6286,6.1333,3.6242,0.6,0.3,1.05,2.2531,4.6,2.9273,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3755,0.0,0.2788,0.1,0.0,0.1,0.3755,0.0,0.2788,0.495,0.0,0.1209,0.321,0.0,0.2542,0.071,0.6,0.7692,0.8315,0.4989,0.2601,0.2577,0.024,0.114,0.4,0.619
2026-01-27,453,0.2826,0.064,0.3709,453,0.4,0.4,1.2,1.4156,6.2483,3.2357,0.5,0.2,0.9,1.7695,3.1241,2.4268,0.5,0.2,0.9,1.7695,3.1241,2.4268,0.4,0.2,1.0,1.4156,3.1241,2.6964,0.5,0.3,1.1,1.7695,4.6862,2.9661,0.35,0.15,0.65,1.2387,2.3431,1.7527,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.7078,0.0,0.5393,0.2,0.0,0.2,0.7078,0.0,0.5393,0.514,0.0,0.1202,0.287,0.0,0.3308,0.055,0.7,0.6,0.8234,0.4388,0.3266,0.3121,0.0679,0.143,0.3,0.6462
2026-01-28,137,0.365,0.073,0.4526,137,0.8,0.4,1.2,2.192,5.48,2.6516,0.8,0.3,1.1,2.192,4.11,2.4306,0.65,0.2,0.85,1.781,2.74,1.8782,1.0,0.6,1.6,2.74,8.22,3.5355,0.7,0.3,1.0,1.918,4.11,2.2097,0.65,0.2,0.85,1.781,2.74,1.8782,0.4,0.0,0.4,1.096,0.0,0.8839,0.3,0.0,0.3,0.822,0.0,0.6629,0.55,0.05,0.6,1.507,0.685,1.3258,0.489,0.0,0.2239,0.277,0.1,0.5,0.044,0.3,0.5,0.8759,0.4768,0.4152,0.4182,0.251,0.19,0.6,0.5
