bt_date,name,team,opponent,predicted_pts,elfies,actual,hit_1pt,hit_2pt
2025-12-14,Jonas Siegenthaler,NJ,VAN,0.5883882275132275,0.1261175247927681,0.0,False,False
2025-12-14,Ty Murchison,PHI,CAR,0.6102484968734969,0.12604775140966762,0.0,False,False
2025-12-14,Bobby Brink,PHI,CAR,0.5447817460317461,0.12604731011827713,0.0,False,False
2025-12-14,Ryan Shea,PIT,UTA,0.5428398268398269,0.1218758285334086,1.0,True,False
2025-12-14,Sebastian Aho,CAR,PHI,0.5246408730158729,0.11349193539029201,0.0,False,False
2025-12-14,Emil Andrae,PHI,CAR,0.5445972222222222,0.11317525052328142,0.0,False,False
2025-12-14,Mattias Ekholm,EDM,MON,0.5492208994708995,0.1073200571116927,0.0,False,False
2025-12-14,Arber Xhekaj,MON,EDM,0.48904034391534384,0.10469535732483967,0.0,False,False
2025-12-14,Jackson Blake,CAR,PHI,0.5294007936507936,0.10125323048231281,1.0,True,False
2025-12-14,Ryan Graves,PIT,UTA,0.5027678571428571,0.09737661800885968,0.0,False,False
2025-12-14,Josh Anderson,MON,EDM,0.46468055555555554,0.07979819817138749,0.0,False,False
2025-12-14,Adam Engstrom,MON,EDM,0.46468055555555554,0.07979819817138749,0.0,False,False
2025-12-14,Luke Glendening,NJ,VAN,0.4305859788359788,0.07326028846681923,0.0,False,False
2025-12-14,Jared Spurgeon,MIN,BOS,0.48684854497354496,0.07300984435577858,1.0,True,False
2025-12-14,Vladimir Tarasenko,MIN,BOS,0.42148899711399707,0.07159982823008655,0.0,False,False
2025-12-14,Mike Matheson,MON,EDM,0.4688657407407408,0.0715712060782399,0.0,False,False
2025-12-14,Brock Faber,MIN,BOS,0.4704305555555555,0.06842652549409022,2.0,True,True
2025-12-14,Ty Emberson,EDM,MON,0.43941534391534387,0.0643033924271128,0.0,False,False
2025-12-14,Rutger McGroarty,PIT,UTA,0.47002579365079367,0.060235491293264554,1.0,True,False
2025-12-14,Curtis Lazar,EDM,MON,0.4129107142857143,0.0574902667917988,0.0,False,False
2025-12-14,Jordan Martinook,CAR,PHI,0.37231481481481477,0.05349746015220884,0.0,False,False
2025-12-14,Dawson Mercer,NJ,VAN,0.3846150793650794,0.05292622883706877,1.0,True,False
2025-12-14,Zach Bogosian,MIN,BOS,0.370047619047619,0.04972681637371046,0.0,False,False
2025-12-14,Tommy Novak,PIT,UTA,0.43884126984126987,0.04840241436473541,0.0,False,False
2025-12-14,Sean Couturier,PHI,CAR,0.4446195286195285,0.04822532981913015,0.0,False,False
2025-12-14,Trent Frederic,EDM,MON,0.3726574074074074,0.04352269205991097,0.0,False,False
2025-12-14,David Jiricek,MIN,BOS,0.39426984126984127,0.0407570028986718,0.0,False,False
2025-12-14,Daemon Hunt,MIN,BOS,0.3867956349206349,0.03571148899623831,1.0,True,False
2025-12-14,Jordan Staal,CAR,PHI,0.3564298340548341,0.031455920922469224,1.0,True,False
2025-12-14,Nikolaj Ehlers,CAR,PHI,0.3564298340548341,0.031455920922469224,0.0,False,False
2025-12-14,Tyler Pitlick,MIN,BOS,0.38423214285714286,0.031449403749071986,0.0,False,False
