target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,29013,11170,0.3977121233835979,0.9180022748423121,0.17736088050171397,2025-11-16,14
goals,29013,11170,0.29341345643677136,0.9493675249026299,0.12230248069122023,2025-11-16,14
points,29013,11170,0.5257802880631767,0.8771929824561403,0.2509810323371486,2025-11-16,14
shots_on_goal,29013,11170,1.130319322084182,0.7896460207493192,1.176891089434068,2025-11-16,14
