target,n_preds,n_with_actual,coverage_10_90,avg_width,sharp_norm,pinball_norm,stability,consistency_score
assists,2589,1318,0.8118361153262519,0.0,1.0,1.0,1.0,99.52655538694994
goals,2589,1318,0.8801213960546282,0.0,1.0,1.0,1.0,96.79514415781486
points,2589,1318,0.7359635811836115,0.0,1.0,1.0,1.0,97.43854324734446
shots_on_goal,2589,1318,0.25948406676783003,0.0,1.0,1.0,1.0,78.3793626707132
