target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,8002,3834,0.3865115555356943,0.6892026993251688,0.031373342801044826,2025-12-18,14
goals,8002,3834,0.27805230966320726,0.6827043239190203,0.013498205208633254,2025-12-18,14
points,8002,3834,0.5155382196750757,0.5771057235691077,0.04218322093062292,2025-12-18,14
shots_on_goal,8002,3834,1.2885062890609729,0.41652086978255437,0.13910981817111193,2025-12-18,14
