target,n_preds,n_with_actual,coverage_10_90,avg_width,sharp_norm,pinball_norm,stability,consistency_score
assists,10480,4358,0.8269848554382745,0.0,1.0,1.0,1.0,98.92060578246902
goals,10480,4358,0.8852684717760441,0.0,1.0,1.0,1.0,96.58926112895824
points,10480,4358,0.7457549334557136,0.0,1.0,1.0,1.0,97.83019733822854
shots_on_goal,10480,4358,0.2257916475447453,0.0,1.0,1.0,1.0,77.03166590178981
