target,n_preds,n_with_actual,coverage_10_90,avg_width,sharp_norm,pinball_norm,stability,consistency_score
assists,9221,4591,0.8266172947070355,0.0,1.0,1.0,1.0,98.93530821171858
goals,9221,4591,0.8860814637333915,0.0,1.0,1.0,1.0,96.55674145066435
points,9221,4591,0.7488564582879547,0.0,1.0,1.0,1.0,97.95425833151818
shots_on_goal,9221,4591,0.23306469178828143,0.0,1.0,1.0,1.0,77.32258767153125
