target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,11386,5501,0.36308203121496135,0.9168276831196206,0.0,2026-03-24,14
goals,11386,5501,0.26374060680163275,0.9455471631828561,0.0,2026-03-24,14
points,11386,5501,0.49846065518479793,0.8788863516599332,0.0,2026-03-24,14
shots_on_goal,11386,5501,1.2058103375630422,0.11285789566133848,0.0,2026-03-24,14
