target,n_preds,n_with_actual,coverage_10_90,avg_width,sharp_norm,pinball_norm,stability,consistency_score
assists,10218,4236,0.7207271010387157,0.040271608024512656,0.9597283919754873,1.0,0.9732166572676039,95.35310237348928
goals,10218,4236,0.7625118035882908,0.01353750397690548,0.9864624960230945,1.0,0.9848843913110606,97.94319093733507
points,10218,4236,0.5833333333333334,0.050520200056300556,0.9747398999718497,1.0,0.9603323586769386,90.17885391925822
shots_on_goal,10218,4236,0.29957507082152973,0.17399743811739635,0.9565006404706509,1.0,0.8925929006228024,77.60395105320875
