target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,17264,8674,0.4458985447424825,0.8995018535681186,0.27260798895008814,2025-11-19,14
goals,17264,8674,0.33072093044454687,0.936631139944393,0.18381104588182906,2025-11-19,14
points,17264,8674,0.5855246918729975,0.8434893419833179,0.38018048216843403,2025-11-19,14
shots_on_goal,17264,8674,1.2587351020943915,0.6902803521779426,1.2374583514445041,2025-11-19,14
