target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,31748,16235,0.40983026696888597,0.903300995338289,0.09831742918827145,2025-11-22,14
goals,31748,16235,0.30057123054360163,0.9411616479778254,0.0726509441641891,2025-11-22,14
points,31748,16235,0.5419393566010452,0.8591092352274159,0.14455597730213454,2025-11-22,14
shots_on_goal,31748,16235,1.1817525204086772,0.7893410608542271,1.1336909387832532,2025-11-22,14
