target,n_preds,n_with_actual,coverage_10_90,avg_width,sharp_norm,pinball_norm,stability,consistency_score
assists,3803,1410,0.8141843971631205,0.0,1.0,1.0,1.0,99.43262411347519
goals,3803,1410,0.8815602836879433,0.0,1.0,1.0,1.0,96.73758865248226
points,3803,1410,0.7375886524822695,0.0,1.0,1.0,1.0,97.50354609929079
shots_on_goal,3803,1410,0.2553191489361702,0.0,1.0,1.0,1.0,78.2127659574468
