target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,6070,3015,0.38463059151283374,0.9105436573311367,0.0,2026-03-18,14
goals,6070,3015,0.27618249583371923,0.942339373970346,0.0,2026-03-18,14
points,6070,3015,0.5281218470558916,0.871993410214168,0.0,2026-03-18,14
shots_on_goal,6070,3015,1.1982964294297904,0.11647446457990115,0.0,2026-03-18,14
