target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,32833,14079,0.35981985305699177,0.9141717174793653,0.025999283414103947,2025-11-27,14
goals,32833,14079,0.260407493854382,0.9425273353028965,0.025487841376341448,2025-11-27,14
points,32833,14079,0.4811292111562695,0.8778058660494015,0.0447994375394039,2025-11-27,14
shots_on_goal,32833,14079,1.079766279460252,0.8452471598696434,1.0550751560689577,2025-11-27,14
