target,n_preds,n_with_actual,coverage_10_90,avg_width,sharp_norm,pinball_norm,stability,consistency_score
assists,7045,3305,0.8214826021180031,0.0,1.0,1.0,1.0,99.14069591527989
goals,7045,3305,0.8844175491679274,0.0,1.0,1.0,1.0,96.62329803328291
points,7045,3305,0.7443267776096822,0.0,1.0,1.0,1.0,97.77307110438727
shots_on_goal,7045,3305,0.23328290468986385,0.0,1.0,1.0,1.0,77.33131618759455
