target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,18254,9032,0.4554234041129524,0.8971184397940177,0.32134566264907566,2025-11-13,14
goals,18254,9032,0.3404221703469701,0.9365618494576531,0.21328048599441177,2025-11-13,14
points,18254,9032,0.5891681791181317,0.8431576640736277,0.4467759443422313,2025-11-13,14
shots_on_goal,18254,9032,1.2615142121966334,0.679467513969541,1.263553779288382,2025-11-13,14
