target,n_preds,n_with_actual,coverage_10_90,avg_width,sharp_norm,pinball_norm,stability,consistency_score
assists,31748,16235,0.8166923313828149,0.14985541739853414,0.8501445826014659,1.0,0.9389203789345405,94.22584801207678
goals,31748,16235,0.8880197105020019,0.1095320442313051,0.8904679557686949,1.0,0.9562697017734474,92.75594727071524
points,31748,16235,0.7360024638127503,0.21287019764275694,0.8935649011786215,1.0,0.9186795466001505,93.43384105387017
shots_on_goal,31748,16235,0.6622112719433323,1.5769025072556029,0.6057743731860993,1.0,0.7065573266156698,79.72725533947298
