target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,11572,6221,0.3846339967311916,0.906066367092983,0.0,2026-03-25,14
goals,11572,6221,0.2805788791618709,0.9384721742136191,0.0,2026-03-25,14
points,11572,6221,0.5279109216879962,0.8631178707224335,0.0,2026-03-25,14
shots_on_goal,11572,6221,1.2307627911368664,0.12495679225717249,0.0,2026-03-25,14
