target,n_preds,n_with_actual,coverage_10_90,avg_width,sharp_norm,pinball_norm,stability,consistency_score
assists,10083,5451,0.8271876719867914,0.0,1.0,1.0,1.0,98.91249312052834
goals,10083,5451,0.8868097596771235,0.0,1.0,1.0,1.0,96.52760961291506
points,10083,5451,0.7484865162355531,0.0,1.0,1.0,1.0,97.93946064942213
shots_on_goal,10083,5451,0.23390203632361034,0.0,1.0,1.0,1.0,77.35608145294441
