target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,29382,10910,0.31955637402760273,0.9103873119597032,0.026065690507028384,2025-11-28,14
goals,29382,10910,0.23171208463874166,0.9294806344020149,0.024724039096721457,2025-11-28,14
points,29382,10910,0.4229750888011933,0.8735620447893268,0.04396338221657025,2025-11-28,14
shots_on_goal,29382,10910,1.025327276573723,0.8338098155333197,0.9709482840444619,2025-11-28,14
