target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,21954,11702,0.4683855494105974,0.8855789377789924,0.2571205447882819,2025-11-14,14
goals,21954,11702,0.3461256143809346,0.9296255807597704,0.17229462863515885,2025-11-14,14
points,21954,11702,0.6145630727288003,0.8293705019586408,0.35959528078583836,2025-11-14,14
shots_on_goal,21954,11702,1.2442724037654984,0.7018766511797394,1.2235134580017946,2025-11-14,14
