target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,7217,3355,0.3858715230309176,0.6835250103921297,0.03300069424149018,2026-01-09,14
goals,7217,3355,0.28198729824348956,0.6822779548288762,0.013105151233957078,2026-01-09,14
points,7217,3355,0.5261542876490141,0.5726756269918248,0.04253971678624996,2026-01-09,14
shots_on_goal,7217,3355,1.288392401503124,0.4252459470694194,0.13786574312854633,2026-01-09,14
