target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,10112,4197,0.3549370953986029,0.7015427215189873,0.031810979117234024,2025-12-29,14
goals,10112,4197,0.26084690126949056,0.6917523734177216,0.01377080957383674,2025-12-29,14
points,10112,4197,0.474375810978405,0.593057753164557,0.042382576965131785,2025-12-29,14
shots_on_goal,10112,4197,1.2113048806933737,0.44966376582278483,0.1386567397998827,2025-12-29,14
