target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,9140,3681,0.36949851853482196,0.7721006564551423,0.02258099227303561,2026-01-13,14
goals,9140,3681,0.26504429782134953,0.774288840262582,0.009289652618819744,2026-01-13,14
points,9140,3681,0.49490294724201345,0.6893873085339168,0.029872086700072485,2026-01-13,14
shots_on_goal,9140,3681,1.2263428533837475,0.3097374179431072,0.09550067830281923,2026-01-13,14
