target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,10630,3974,0.33759100293424793,0.7086547507055503,0.03202125746824817,2025-12-30,14
goals,10630,3974,0.24685029080907922,0.6958607714016933,0.01361308646746432,2025-12-30,14
points,10630,3974,0.4513095916111837,0.6022577610536218,0.04245845639192615,2025-12-30,14
shots_on_goal,10630,3974,1.1548388568868952,0.470931326434619,0.1386763461799253,2025-12-30,14
