target,n_preds,n_with_actual,coverage_10_90,avg_width,sharp_norm,pinball_norm,stability,consistency_score
assists,7755,3539,0.7064142413111049,0.0379922915114731,0.9620077084885269,1.0,0.9748574368895517,94.8653752759955
goals,7755,3539,0.7490816614862955,0.013469997069377265,0.9865300029306228,1.0,0.9830433897957481,97.38960044532799
points,7755,3539,0.5682396157106527,0.048530924914148954,0.9757345375429255,1.0,0.9623153931117672,89.62477468583154
shots_on_goal,7755,3539,0.3074314778185928,0.1708685505380659,0.9572828623654835,1.0,0.8938413928911009,77.95415891261923
