target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,9307,4714,0.3994408362812599,0.6792736649833458,0.031967282865538016,2025-12-12,14
goals,9307,4714,0.2908234286910981,0.6805630170839153,0.013427703923298805,2025-12-12,14
points,9307,4714,0.5390272322162396,0.5696787364349415,0.042558114359605034,2025-12-12,14
shots_on_goal,9307,4714,1.3109135096709912,0.40206296336091113,0.13840453445461912,2025-12-12,14
