target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,6591,3072,0.39178334184667113,0.6886663632225762,0.03203803694704959,2025-12-15,14
goals,6591,3072,0.27739131454953914,0.6873008648156577,0.013609669998910211,2025-12-15,14
points,6591,3072,0.5196534895683103,0.5806402670307996,0.04251326445922441,2025-12-15,14
shots_on_goal,6591,3072,1.2878800600915128,0.4190562888787741,0.1396774269861185,2025-12-15,14
