target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,4350,2071,0.36293820125612913,0.9160919540229885,0.0,2026-03-15,14
goals,4350,2071,0.2652259934210953,0.9468965517241379,0.0,2026-03-15,14
points,4350,2071,0.5012627732198871,0.8802298850574712,0.0,2026-03-15,14
shots_on_goal,4350,2071,1.1902863559645647,0.11793103448275861,0.0,2026-03-15,14
