target,n_preds,n_with_actual,coverage_10_90,avg_width,sharp_norm,pinball_norm,stability,consistency_score
assists,11077,5367,0.7829327370970747,0.014422394603817393,0.9855776053961826,1.0,0.9844843786460095,98.72948143222855
goals,11077,5367,0.8352897335569219,0.005682151320220111,0.9943178486797799,1.0,0.9897844170362693,98.31579028847922
points,11077,5367,0.6823178684553755,0.018924028936831823,0.9905379855315841,1.0,0.9766041497255565,94.7748958014181
shots_on_goal,11077,5367,0.2725917644866778,0.06502062590911065,0.9837448435227223,1.0,0.9316401480672809,77.73241736582159
