target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,19572,6566,0.32279561575345167,0.853668506029021,0.028448004342810324,2025-12-02,14
goals,19572,6566,0.24111931062793973,0.8650623339464542,0.021127864430424546,2025-12-02,14
points,19572,6566,0.4407504475732897,0.8019108931126099,0.043960899099711244,2025-12-02,14
shots_on_goal,19572,6566,1.059165543472266,0.7324749642346209,0.7281842396843159,2025-12-02,14
