target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,7842,3537,0.3803274324595508,0.6915327722519765,0.03323606687185828,2026-01-12,14
goals,7842,3537,0.2744195078761079,0.6892374394287172,0.013223127641836101,2026-01-12,14
points,7842,3537,0.5159014135649586,0.5844172404998725,0.04319990117070336,2026-01-12,14
shots_on_goal,7842,3537,1.237674613451583,0.43687834736036724,0.13848763027988995,2026-01-12,14
