target,n_preds,n_with_actual,coverage_10_90,avg_width,sharp_norm,pinball_norm,stability,consistency_score
assists,17204,5398,0.7341608002964061,0.036011526256856025,0.963988473743144,1.0,0.9788745033896709,96.07483125804728
goals,17204,5398,0.7760281585772508,0.017577201181102356,0.9824227988188976,1.0,0.9836456459063093,98.35026676672004
points,17204,5398,0.6037421267135976,0.0491469935240428,0.9754265032379786,1.0,0.9647252328323814,91.05973249400708
shots_on_goal,17204,5398,0.34364579473879214,0.34652099728293456,0.9133697506792664,1.0,0.8332188620893951,77.47911293082363
