target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,10558,4882,0.36192639851080716,0.9186398939193029,0.0,2026-03-29,14
goals,10558,4882,0.26276827819249227,0.9460125023678727,0.0,2026-03-29,14
points,10558,4882,0.4941407017745228,0.8807539306686872,0.0,2026-03-29,14
shots_on_goal,10558,4882,1.2142598464932597,0.1031445349498011,0.0,2026-03-29,14
