target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,9893,4892,0.47729595189614793,0.8944708379662387,0.375597752371734,2025-11-07,14
goals,9893,4892,0.3574034127092347,0.9320731830587284,0.24629469997078415,2025-11-07,14
points,9893,4892,0.6196452051876719,0.8352370362882846,0.5180755713114452,2025-11-07,14
shots_on_goal,9893,4892,1.2826863808502573,0.6470231476801779,1.3110971593308747,2025-11-07,14
