target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,10083,5451,0.38518637191468363,0.906575423980958,0.0,2026-03-23,14
goals,10083,5451,0.2797329452859808,0.9388078944758504,0.0,2026-03-23,14
points,10083,5451,0.5289403027711784,0.8640285629277001,0.0,2026-03-23,14
shots_on_goal,10083,5451,1.2283229012185028,0.12645046117227016,0.0,2026-03-23,14
