target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,9241,4077,0.36879886760005937,0.9199220863542906,0.027395303538578077,2025-12-01,14
goals,9241,4077,0.2727638881256536,0.9506546910507521,0.027323187039126874,2025-12-01,14
points,9241,4077,0.49636811595382113,0.8863759333405475,0.04690043961497268,2025-12-01,14
shots_on_goal,9241,4077,1.1093200790026234,0.8499080186127043,1.0799770425200574,2025-12-01,14
