target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,5927,2581,0.37912788951366494,0.6885439514088072,0.03310229043349684,2026-01-07,14
goals,5927,2581,0.27712100201347545,0.6853382824363085,0.013065273281515107,2026-01-07,14
points,5927,2581,0.514333652207094,0.5788763286654294,0.04257409062233978,2026-01-07,14
shots_on_goal,5927,2581,1.253521937421424,0.4379956132950903,0.13691940960687426,2026-01-07,14
