target,n_preds,n_with_actual,coverage_10_90,avg_width,sharp_norm,pinball_norm,stability,consistency_score
assists,8413,4284,0.7282913165266106,0.0376478483815587,0.9623521516184413,1.0,0.9731771575576932,95.7339887851946
goals,8413,4284,0.7621381886087768,0.01437837214704835,0.9856216278529516,1.0,0.9855085596309192,97.90926197624881
points,8413,4284,0.5875350140056023,0.048561531631465475,0.9757192341842673,1.0,0.9615912725669438,90.38889031142155
shots_on_goal,8413,4284,0.30088702147525676,0.17125566307132506,0.9571860842321688,1.0,0.8942124754109121,77.69318814008446
