target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,19129,6254,0.3169570444231576,0.8225730566156098,0.02936453737635021,2025-12-06,14
goals,19129,6254,0.23062076480962376,0.8278007214177427,0.019009907179935778,2025-12-06,14
points,19129,6254,0.4299349135011894,0.7613048251346124,0.04344614020292166,2025-12-06,14
shots_on_goal,19129,6254,1.0881693285347633,0.6708139474096921,0.5882237522731315,2025-12-06,14
