target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,9221,4591,0.37749279908470684,0.9136753063659039,0.0,2026-03-22,14
goals,9221,4591,0.26975670554507214,0.9432816397353866,0.0,2026-03-22,14
points,9221,4591,0.5170344139281142,0.8749593319596572,0.0,2026-03-22,14
shots_on_goal,9221,4591,1.2127991107824203,0.11603947511115931,0.0,2026-03-22,14
