target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,7160,3432,0.3985732311669501,0.6853351955307263,0.03157388991144025,2025-12-17,14
goals,7160,3432,0.28475685017483393,0.6826815642458101,0.013592039504223788,2025-12-17,14
points,7160,3432,0.5304915212233671,0.5744413407821229,0.042201769149344454,2025-12-17,14
shots_on_goal,7160,3432,1.2841037803564437,0.4195530726256983,0.13966693187840645,2025-12-17,14
