target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,14395,7387,0.4781766729292802,0.890378603681834,0.3680416906238373,2025-11-10,14
goals,14395,7387,0.35558810062593044,0.931642931573463,0.24214858654525206,2025-11-10,14
points,14395,7387,0.6220583206595477,0.831608197290726,0.5102916038266855,2025-11-10,14
shots_on_goal,14395,7387,1.3011159317477428,0.6402917679749913,1.3014117736857516,2025-11-10,14
