target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,11988,5542,0.38124270114812125,0.6911911911911912,0.03170545903796057,2025-12-23,14
goals,11988,5542,0.27512177935579873,0.6861861861861862,0.01369745772809498,2025-12-23,14
points,11988,5542,0.5068359001102521,0.5802469135802469,0.04253739478028638,2025-12-23,14
shots_on_goal,11988,5542,1.2817411090907302,0.4235068401735068,0.14007929231876035,2025-12-23,14
