target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,16268,8039,0.4465937378830997,0.9007868207523974,0.28793885672696834,2025-11-17,14
goals,16268,8039,0.3305812879411606,0.9371158101794935,0.1934194264468423,2025-11-17,14
points,16268,8039,0.5862186642013204,0.8447873125153675,0.4008348195325697,2025-11-17,14
shots_on_goal,16268,8039,1.2657081484671757,0.6839193508728793,1.2479772751826437,2025-11-17,14
