target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,8413,4284,0.39503231100760294,0.6859622013550457,0.031240884538857816,2025-12-19,14
goals,8413,4284,0.2853966668779423,0.6818019731368121,0.013397885650008759,2025-12-19,14
points,8413,4284,0.5264057373614944,0.5722096755021989,0.04196480811284892,2025-12-19,14
shots_on_goal,8413,4284,1.3287057634403427,0.4023535005348865,0.1392539402622202,2025-12-19,14
