target,n_preds,n_with_actual,coverage_10_90,avg_width,sharp_norm,pinball_norm,stability,consistency_score
assists,7454,3526,0.7249007373794668,0.03622144740219384,0.9637785525978062,1.0,0.9766791558221515,95.67617763133435
goals,7454,3526,0.7586500283607487,0.014220711524688873,0.9857792884753112,1.0,0.9870822900066848,97.79020268875614
points,7454,3526,0.5833806012478729,0.04744309236527872,0.9762784538173607,1.0,0.965878275231386,90.2823604167496
shots_on_goal,7454,3526,0.2955190017016449,0.16682693089920908,0.9582932672751977,1.0,0.8932148872380219,77.50170695870194
