target,n_preds,n_with_actual,coverage_10_90,avg_width,sharp_norm,pinball_norm,stability,consistency_score
assists,6846,3068,0.7209908735332464,0.03608098999531223,0.9639190100046877,1.0,0.9753947667366129,95.5111529088366
goals,6846,3068,0.7584745762711864,0.014750547351889126,0.9852494526481109,1.0,0.9871183019648178,97.76764964993896
points,6846,3068,0.5785528031290743,0.046596704015967175,0.9767016479920164,1.0,0.9639818564526446,90.08298012944991
shots_on_goal,6846,3068,0.29367666232073014,0.17137315096950825,0.9571567122576229,1.0,0.892700093163611,77.388768792194
