target,n_preds,n_with_actual,coverage_10_90,avg_width,sharp_norm,pinball_norm,stability,consistency_score
assists,4350,2071,0.8237566393046837,0.0,1.0,1.0,1.0,99.04973442781265
goals,4350,2071,0.8884596813133752,0.0,1.0,1.0,1.0,96.461612747465
points,4350,2071,0.748430709802028,0.0,1.0,1.0,1.0,97.93722839208111
shots_on_goal,4350,2071,0.24770642201834864,0.0,1.0,1.0,1.0,77.90825688073394
