target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,20020,6516,0.3193327695477197,0.8715284715284716,0.02815421402036531,2025-11-30,14
goals,20020,6516,0.23249380465256533,0.8843156843156843,0.022571221108587558,2025-11-30,14
points,20020,6516,0.42647138639398874,0.8234765234765234,0.044307296168231175,2025-11-30,14
shots_on_goal,20020,6516,1.0473136774384837,0.7705294705294705,0.8048962711876045,2025-11-30,14
