target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,21695,11212,0.46191102531210126,0.8887301221479603,0.24731477133401542,2025-11-15,14
goals,21695,11212,0.34092888627874784,0.9316893293385573,0.16605736853605027,2025-11-15,14
points,21695,11212,0.6073017311553189,0.8336483060613045,0.3458515472773367,2025-11-15,14
shots_on_goal,21695,11212,1.237776292451554,0.7102558193132058,1.2193864845193234,2025-11-15,14
