target,n_preds,n_with_actual,coverage_10_90,avg_width,sharp_norm,pinball_norm,stability,consistency_score
assists,12715,6321,0.825344091124822,0.0,1.0,1.0,1.0,98.98623635500712
goals,12715,6321,0.8854611612086695,0.0,1.0,1.0,1.0,96.58155355165322
points,12715,6321,0.7454516690397089,0.0,1.0,1.0,1.0,97.81806676158837
shots_on_goal,12715,6321,0.23287454516690398,0.0,1.0,1.0,1.0,77.31498180667616
