target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,31374,16730,0.4207772440313684,0.8988971760056097,0.11099995044726352,2025-11-21,14
goals,31374,16730,0.3068072111012136,0.9385797156881495,0.0803926221618419,2025-11-21,14
points,31374,16730,0.5545890016833958,0.8520430930069485,0.16183249098457553,2025-11-21,14
shots_on_goal,31374,16730,1.2049495069579321,0.773634219417352,1.142837333410365,2025-11-21,14
