target,n_preds,n_with_actual,rmse,coverage_10_90,avg_width,as_of_utc,window_days
assists,11260,4911,0.34510018624091887,0.9252220248667851,0.0,2026-03-28,14
goals,11260,4911,0.25128444463133154,0.9505328596802842,0.0,2026-03-28,14
points,11260,4911,0.47157195269856333,0.8899644760213143,0.0,2026-03-28,14
shots_on_goal,11260,4911,1.1992078498493577,0.09875666074600355,0.0,2026-03-28,14
