target,n_preds,n_with_actual,coverage_10_90,avg_width,sharp_norm,pinball_norm,stability,consistency_score
assists,29382,10910,0.8359303391384051,0.03943895945179172,0.9605610405482082,1.0,0.9692927231225661,97.0725448821357
goals,29382,10910,0.8978918423464711,0.04139381374303465,0.9586061862569654,1.0,0.9717628541486113,94.56014043533624
points,29382,10910,0.7630614115490376,0.06730214016556821,0.9663489299172159,1.0,0.9513347877904847,97.02627223738283
shots_on_goal,29382,10910,0.6881759853345555,1.5506897960222894,0.6123275509944277,1.0,0.6946581250276415,80.84344719349147
