game_id,team,opponent,player_id,name,date,minutes,points,goals,assists,home_or_away,shots_on_goal,power_play_assists,power_play_goals,goal_tending_goals_against
23996,STL,CGY,30003659,Robert Thomas,2025-10-11,21,2.0,1.0,1.0,0,1.0,0.0,1.0,0.0
23996,STL,CGY,30003899,Pius Suter,2025-10-11,18,1.0,1.0,0.0,0,5.0,0.0,0.0,0.0
23996,STL,CGY,30004206,Joel Hofer,2025-10-11,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0
23996,STL,CGY,30000792,Colton Parayko,2025-10-11,23,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0
23996,STL,CGY,30001207,Cam Fowler,2025-10-11,24,1.0,0.0,1.0,0,2.0,0.0,0.0,0.0
23996,STL,CGY,30000631,Justin Faulk,2025-10-11,25,1.0,0.0,1.0,0,1.0,1.0,0.0,0.0
23996,STL,CGY,30002617,Nathan Walker,2025-10-11,12,1.0,0.0,1.0,0,2.0,0.0,0.0,0.0
23996,STL,CGY,30002530,Pavel Buchnevich,2025-10-11,20,1.0,0.0,1.0,0,2.0,0.0,0.0,0.0
23996,STL,CGY,30005641,Jimmy Snuggerud,2025-10-11,10,1.0,0.0,1.0,0,2.0,1.0,0.0,0.0
23996,STL,CGY,30003032,Mathieu Joseph,2025-10-11,9,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
23996,STL,CGY,30004211,Tyler Tucker,2025-10-11,8,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0
23996,STL,CGY,30004495,Philip Broberg,2025-10-11,23,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
23996,STL,CGY,30004804,Dylan Holloway,2025-10-11,20,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0
23996,STL,CGY,30003186,Jordan Kyrou,2025-10-11,16,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0
23996,STL,CGY,30003687,Alexandre Texier,2025-10-11,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
23996,STL,CGY,30000225,Nick Bjugstad,2025-10-11,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
23996,STL,CGY,30000666,Jordan Binnington,2025-10-11,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
23996,STL,CGY,30004941,Matthew Kessel,2025-10-11,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
23996,STL,CGY,30000405,Oskar Sundqvist,2025-10-11,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
23996,STL,CGY,30003766,Alexey Toropchenko,2025-10-11,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
23996,STL,CGY,30004999,Logan Mailloux,2025-10-11,8,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
23996,STL,CGY,30000059,Brayden Schenn,2025-10-11,17,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
24004,BOS,BUF,30003912,Mark Kastelic,2025-10-11,12,2.0,1.0,1.0,1,1.0,0.0,0.0,0.0
24004,BOS,BUF,30002853,Sean Kuraly,2025-10-11,13,1.0,1.0,0.0,1,3.0,0.0,0.0,0.0
24004,BOS,BUF,30003991,Jeremy Swayman,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0
24004,BOS,BUF,30000636,Elias Lindholm,2025-10-11,18,1.0,0.0,1.0,1,2.0,0.0,0.0,0.0
24004,BOS,BUF,30000995,Pavel Zacha,2025-10-11,17,1.0,1.0,0.0,1,1.0,0.0,0.0,0.0
24004,BOS,BUF,30000607,David Pastrnak,2025-10-11,19,0.0,0.0,0.0,1,7.0,0.0,0.0,0.0
24004,BOS,BUF,30003185,Andrew Peeke,2025-10-11,20,1.0,0.0,1.0,1,2.0,0.0,0.0,0.0
24004,BOS,BUF,30004166,Jordan Harris,2025-10-11,16,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0
24004,BOS,BUF,30003147,Charlie McAvoy,2025-10-11,24,1.0,0.0,1.0,1,1.0,0.0,0.0,0.0
24004,BOS,BUF,30000909,Nikita Zadorov,2025-10-11,21,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24004,BOS,BUF,30003643,Casey Mittelstadt,2025-10-11,14,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0
24004,BOS,BUF,30000245,Viktor Arvidsson,2025-10-11,13,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0
24004,BOS,BUF,30003657,Henri Jokiharju,2025-10-11,13,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0
24004,BOS,BUF,30004858,Mason Lohrei,2025-10-11,18,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0
24004,BOS,BUF,30005658,Fraser Minten,2025-10-11,12,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0
24004,BOS,BUF,30003704,Morgan Geekie,2025-10-11,18,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
24004,BOS,BUF,30003442,Tanner Jeannot,2025-10-11,14,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
24004,BOS,BUF,30004851,Marat Khusnutdinov,2025-10-11,10,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0
24004,BOS,BUF,30003890,Mikey Eyssimont,2025-10-11,11,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24004,BOS,BUF,30000393,Joonas Korpisalo,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24004,BOS,BUF,30004493,John Beecher,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24004,BOS,BUF,30001264,Hampus Lindholm,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24004,BOS,BUF,30003401,Jeffrey Viel,2025-10-11,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
24004,BUF,BOS,30000523,Jason Zucker,2025-10-11,19,1.0,1.0,0.0,0,3.0,0.0,0.0,0.0
24004,BUF,BOS,30003074,Alex Lyon,2025-10-11,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0
24004,BUF,BOS,30004105,Mattias Samuelsson,2025-10-11,16,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0
24004,BUF,BOS,30003158,Tage Thompson,2025-10-11,21,0.0,0.0,0.0,0,8.0,0.0,0.0,0.0
24004,BUF,BOS,30004502,Peyton Krebs,2025-10-11,14,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0
24004,BUF,BOS,30005017,Josh Doan,2025-10-11,16,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0
24004,BUF,BOS,30004956,Justin Danforth,2025-10-11,13,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
24004,BUF,BOS,30005147,Tyson Kozak,2025-10-11,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
24004,BUF,BOS,30004117,Ryan McLeod,2025-10-11,19,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
24004,BUF,BOS,30003670,Conor Timmins,2025-10-11,15,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
24004,BUF,BOS,30004980,Owen Power,2025-10-11,22,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0
24004,BUF,BOS,30004431,Jacob Bryson,2025-10-11,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
24004,BUF,BOS,30003221,Beck Malenstyn,2025-10-11,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
24004,BUF,BOS,30002762,Mason Geertsen,2025-10-11,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
24004,BUF,BOS,30002577,Alex Tuch,2025-10-11,20,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
24004,BUF,BOS,30004577,Colten Ellis,2025-10-11,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
24004,BUF,BOS,30006070,Zach Benson,2025-10-11,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
24004,BUF,BOS,30004923,Josh Dunne,2025-10-11,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
24004,BUF,BOS,30005441,Ryan Johnson,2025-10-11,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
24004,BUF,BOS,30005644,Jiri Kulich,2025-10-11,18,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
24004,BUF,BOS,30004815,Jack Quinn,2025-10-11,14,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
24004,BUF,BOS,30004474,Bowen Byram,2025-10-11,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
24004,BUF,BOS,30003750,Rasmus Dahlin,2025-10-11,27,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
24001,CAR,PHI,30005405,Jackson Blake,2025-10-11,19,1.0,0.0,1.0,1,6.0,0.0,0.0,0.0
